merge_time,light,temp,WindDirection,wind_speed,RainfallWeekly,RainfallDaily,BatteryVoltage,humidity,rain,Longitude,Latitude,pressure,om_temp,om_hum,om_press,om_wind,om_rain,om_solar,SignalStrength
2025-09-16 00:00:00,9.2,27.98,214.72,1.296,0.0,0.0,3.98,96.87,0.0,76.473351,30.969267,,24.0,96.0,975.5,14.3,0.4,0.0,
2025-09-16 00:05:00,9.133333333333333,27.9525,214.2395833333333,1.3065,0.0,0.0,3.9791666666666665,96.98666666666666,,76.473351,30.969267,,23.975,96.0,975.4416666666666,13.95,0.3666666666666667,0.0,
2025-09-16 00:10:00,9.066666666666666,27.925,213.75916666666663,1.317,0.0,0.0,3.9783333333333335,97.10333333333334,,76.473351,30.969267,,23.95,96.0,975.3833333333332,13.6,0.3333333333333333,0.0,
2025-09-16 00:15:00,9.0,27.8975,213.27875,1.3275,0.0,0.0,3.9775,97.22,,76.473351,30.969267,,23.925,96.0,975.325,13.25,0.3,0.0,
2025-09-16 02:00:00,7.6,27.32,203.19,1.548,0.0,0.0,3.96,99.67,0.0,76.473351,30.969267,,23.6,97.0,974.6,10.9,0.0,0.0,
2025-09-16 02:05:00,7.68875,27.235,200.15291666666667,1.7055,0.0,0.0,3.959583333333333,99.44666666666669,,76.473351,30.969267,,23.583333333333336,97.0,974.6083333333332,10.275,0.0,0.0,
2025-09-16 02:10:00,7.7775,27.15,197.1158333333333,1.863,0.0,0.0,3.9591666666666665,99.22333333333331,,76.473351,30.969267,,23.566666666666663,97.0,974.6166666666668,9.65,0.0,0.0,
2025-09-16 02:15:00,7.86625,27.065,194.07875,2.0205,0.0,0.0,3.95875,99.0,,76.473351,30.969267,,23.55,97.0,974.625,9.025,0.0,0.0,
2025-09-16 04:00:00,9.73,25.28,130.3,5.328,0.0,0.0,3.95,94.31,0.0,76.473351,30.969267,,23.4,96.0,974.8,0.2,0.0,0.0,
2025-09-16 04:05:00,261.62458333333336,25.274583333333336,135.44708333333335,5.175000000000001,0.0,0.0,3.949583333333333,94.39375,,76.473351,30.969267,,23.366666666666667,96.16666666666669,974.825,0.3666666666666667,0.0,0.0,
2025-09-16 04:10:00,513.5191666666667,25.269166666666667,140.59416666666667,5.022,0.0,0.0,3.9491666666666654,94.4775,,76.473351,30.969267,,23.33333333333333,96.33333333333331,974.85,0.5333333333333333,0.0,0.0,
2025-09-16 04:15:00,765.41375,25.26375,145.74125,4.869000000000001,0.0,0.0,3.94875,94.56125,,76.473351,30.969267,,23.3,96.5,974.875,0.7,0.0,0.0,
2025-09-16 06:00:00,6055.2,25.15,253.83,1.656,0.0,0.0,3.94,96.32,0.0,76.473351,30.969267,,25.1,94.0,974.9,5.2,0.0,3.0,
2025-09-16 06:05:00,6692.26125,25.33708333333333,252.74875,1.6665,0.0,0.0,3.94125,95.83041666666666,,76.473351,30.969267,,25.175,93.91666666666669,974.9333333333332,5.533333333333333,0.0,9.416666666666668,
2025-09-16 06:10:00,7329.322499999999,25.524166666666662,251.6675,1.677,0.0,0.0,3.9425,95.34083333333332,,76.473351,30.969267,,25.25,93.83333333333331,974.9666666666668,5.866666666666667,0.0,15.833333333333334,
2025-09-16 06:15:00,7966.383749999999,25.71125,250.58625,1.6875000000000002,0.0,0.0,3.94375,94.85125,,76.473351,30.969267,,25.325000000000003,93.75,975.0,6.2,0.0,22.25,
2025-09-16 08:00:00,21344.67,29.64,227.88,1.908,0.0,0.0,3.97,84.57,0.0,76.473351,30.969267,,26.9,84.0,975.9,6.8,0.1,245.0,
2025-09-16 08:05:00,21635.17,29.75333333333333,226.8870833333333,1.9455,0.0,0.0,3.97125,84.24125,,76.473351,30.969267,,27.025,83.5,975.9416666666666,6.6,0.0916666666666666,258.9166666666667,
2025-09-16 08:10:00,21925.67,29.866666666666667,225.89416666666665,1.983,0.0,0.0,3.9725,83.9125,,76.473351,30.969267,,27.15,83.0,975.9833333333332,6.4,0.0833333333333333,272.8333333333333,
2025-09-16 08:15:00,22216.17,29.98,224.90125,2.0205,0.0,0.0,3.97375,83.58375,,76.473351,30.969267,,27.275,82.5,976.025,6.2,0.075,286.75,
2025-09-16 10:00:00,28316.67,32.36,204.05,2.8080000000000003,0.0,0.0,4.0,76.68,0.0,76.473351,30.969267,,29.9,72.0,976.7,0.5,0.0,602.0,
2025-09-16 10:05:00,28446.14208333333,32.43208333333333,204.6120833333333,2.8065,0.0,0.0,4.001666666666667,76.39083333333333,,76.473351,30.969267,,29.95833333333333,71.83333333333333,976.6583333333334,0.8999999999999999,0.0083333333333333,605.8333333333334,
2025-09-16 10:10:00,28575.614166666663,32.50416666666666,205.17416666666668,2.805,0.0,0.0,4.003333333333333,76.10166666666667,,76.473351,30.969267,,30.016666666666666,71.66666666666667,976.6166666666668,1.2999999999999998,0.0166666666666666,609.6666666666666,
2025-09-16 10:15:00,28705.08625,32.57625,205.73625,2.8035,0.0,0.0,4.005,75.8125,,76.473351,30.969267,,30.075,71.5,976.575,1.7,0.025,613.5,
2025-09-16 12:00:00,31424.0,34.09,217.54,2.772,0.0,0.0,4.04,69.74,0.0,76.473351,30.969267,,30.9,71.0,975.7,6.7,0.3,735.0,
2025-09-16 12:05:00,31248.116666666665,34.10291666666667,217.6720833333333,2.7525000000000004,0.0,0.0,4.037916666666667,69.71208333333333,,76.473351,30.969267,,30.941666666666663,70.91666666666667,975.6166666666668,6.691666666666666,0.2833333333333333,735.4166666666666,
2025-09-16 12:10:00,31072.233333333334,34.115833333333335,217.80416666666667,2.733,0.0,0.0,4.035833333333334,69.68416666666666,,76.473351,30.969267,,30.98333333333333,70.83333333333333,975.5333333333334,6.683333333333334,0.2666666666666666,735.8333333333334,
2025-09-16 12:15:00,30896.35,34.128750000000004,217.93625,2.7135,0.0,0.0,4.03375,69.65625,,76.473351,30.969267,,31.025,70.75,975.45,6.675,0.25,736.25,
2025-09-16 14:00:00,27202.8,34.4,220.71,2.3040000000000003,0.0,0.0,3.99,69.07,0.0,76.473351,30.969267,,31.5,71.0,973.5,5.4,1.1,694.0,
2025-09-16 14:05:00,26608.5,34.33375,219.92541666666668,2.313,0.0,0.0,3.99,69.41208333333333,,76.473351,30.969267,,31.28333333333333,71.91666666666667,973.475,5.6000000000000005,1.0333333333333334,664.0833333333334,
2025-09-16 14:10:00,26014.2,34.2675,219.1408333333333,2.322,0.0,0.0,3.99,69.75416666666666,,76.473351,30.969267,,31.066666666666663,72.83333333333333,973.45,5.800000000000001,0.9666666666666668,634.1666666666666,
2025-09-16 14:15:00,25419.9,34.20125,218.35625,2.3310000000000004,0.0,0.0,3.99,70.09625,,76.473351,30.969267,,30.85,73.75,973.425,6.0,0.9000000000000001,604.25,
2025-09-16 16:00:00,12939.6,32.81,201.88,2.52,0.0,0.0,3.99,77.28,0.0,76.473351,30.969267,,26.5,90.0,973.0,6.1,4.3,137.0,
2025-09-16 16:05:00,12424.166666666668,32.70708333333334,202.22916666666663,2.478,0.0,0.0,3.9895833333333335,77.72041666666667,,76.473351,30.969267,,26.5,90.08333333333331,973.0333333333332,6.375,3.9416666666666655,137.0,
2025-09-16 16:10:00,11908.733333333334,32.60416666666667,202.5783333333333,2.436,0.0,0.0,3.9891666666666654,78.16083333333333,,76.473351,30.969267,,26.5,90.16666666666669,973.0666666666666,6.65,3.583333333333333,137.0,
2025-09-16 16:15:00,11393.3,32.50125,202.9275,2.394,0.0,0.0,3.98875,78.60125,,76.473351,30.969267,,26.5,90.25,973.1,6.925,3.225,137.0,
2025-09-16 18:00:00,569.2,30.34,210.26,1.512,0.0,0.0,3.98,87.85,0.0,76.473351,30.969267,,25.9,94.0,974.0,9.1,0.8,31.0,
2025-09-16 18:05:00,545.8833333333333,30.23583333333333,213.77416666666664,1.566,0.0,0.0,3.979583333333333,87.975,,76.473351,30.969267,,25.866666666666667,94.0,974.05,8.975,0.7416666666666667,28.416666666666668,
2025-09-16 18:10:00,522.5666666666667,30.131666666666668,217.28833333333333,1.62,0.0,0.0,3.9791666666666665,88.1,,76.473351,30.969267,,25.83333333333333,94.0,974.1,8.85,0.6833333333333333,25.83333333333333,
2025-09-16 18:15:00,499.25000000000006,30.0275,220.8025,1.674,0.0,0.0,3.97875,88.225,,76.473351,30.969267,,25.8,94.0,974.15,8.725,0.625,23.25,
2025-09-16 20:00:00,9.6,27.84,294.6,2.8080000000000003,0.0,0.0,3.97,90.85,0.0,76.473351,30.969267,,25.1,96.0,975.3,3.6,0.1,0.0,
2025-09-16 20:05:00,9.6,27.786666666666665,289.9770833333334,2.748,0.0,0.0,3.9695833333333335,90.95833333333331,,76.473351,30.969267,,25.09166666666667,96.0,975.3333333333331,3.616666666666666,0.0916666666666666,0.0,
2025-09-16 20:10:00,9.6,27.73333333333333,285.3541666666667,2.688,0.0,0.0,3.9691666666666654,91.06666666666666,,76.473351,30.969267,,25.083333333333336,96.0,975.3666666666668,3.633333333333333,0.0833333333333333,0.0,
2025-09-16 20:15:00,9.6,27.68,280.73125000000005,2.628,0.0,0.0,3.96875,91.175,,76.473351,30.969267,,25.075000000000003,96.0,975.4,3.65,0.075,0.0,
2025-09-16 22:00:00,9.6,26.56,183.65,1.368,0.0,0.0,3.96,93.45,0.0,76.473351,30.969267,,25.0,96.0,975.8,4.3,0.0,0.0,
2025-09-16 22:05:00,9.56125,26.543333333333333,185.9275,1.3635000000000002,0.0,0.0,3.9591666666666665,93.61458333333334,,76.473351,30.969267,,25.0,96.0,975.8333333333331,4.791666666666666,0.0333333333333333,0.0,
2025-09-16 22:10:00,9.5225,26.526666666666664,188.205,1.359,0.0,0.0,3.9583333333333335,93.77916666666668,,76.473351,30.969267,,25.0,96.0,975.8666666666668,5.283333333333333,0.0666666666666666,0.0,
2025-09-16 22:15:00,9.48375,26.51,190.4825,1.3545,0.0,0.0,3.9575,93.94375,,76.473351,30.969267,,25.0,96.0,975.9,5.775,0.1,0.0,
2025-09-17 00:00:00,8.67,26.16,238.31,1.26,0.0,0.0,3.94,97.4,0.0,76.473351,30.969267,,24.5,91.0,976.1,6.5,1.0,0.0,
2025-09-17 00:05:00,8.580833333333333,26.156666666666663,235.87833333333333,1.257,0.0,0.0,3.939583333333333,97.47166666666668,,76.473351,30.969267,,24.46666666666667,91.25,976.0833333333334,6.283333333333333,0.9166666666666666,0.0,
2025-09-17 00:10:00,8.491666666666667,26.15333333333333,233.44666666666663,1.254,0.0,0.0,3.9391666666666665,97.54333333333334,,76.473351,30.969267,,24.433333333333334,91.5,976.0666666666668,6.066666666666666,0.8333333333333334,0.0,
2025-09-17 00:15:00,8.4025,26.15,231.015,1.251,0.0,0.0,3.93875,97.615,,76.473351,30.969267,,24.4,91.75,976.05,5.85,0.75,0.0,
2025-09-17 02:00:00,6.53,26.08,179.95,1.1880000000000002,0.0,0.0,3.93,99.12,0.0,76.473351,30.969267,,23.9,95.0,975.6,6.3,0.0,0.0,
2025-09-17 02:05:00,6.569166666666667,26.07,182.56166666666667,1.1775000000000002,0.0,0.0,3.929583333333333,99.15666666666668,,76.473351,30.969267,,23.9,95.08333333333331,975.6,6.291666666666666,0.0,0.0,
2025-09-17 02:10:00,6.608333333333333,26.06,185.1733333333333,1.1670000000000005,0.0,0.0,3.929166666666666,99.19333333333334,,76.473351,30.969267,,23.9,95.16666666666669,975.6,6.283333333333333,0.0,0.0,
2025-09-17 02:15:00,6.6475,26.05,187.785,1.1565,0.0,0.0,3.92875,99.23,,76.473351,30.969267,,23.9,95.25,975.6,6.275,0.0,0.0,
2025-09-17 04:00:00,7.47,25.84,242.63,0.936,0.0,0.0,3.92,100.0,0.0,76.473351,30.969267,,23.5,96.0,976.3,9.0,0.8,0.0,
2025-09-17 04:05:00,261.0866666666667,25.86875,239.0870833333333,0.972,0.0,0.0,3.92,99.9125,,76.473351,30.969267,,23.475,96.08333333333331,976.3583333333332,9.266666666666666,0.7416666666666667,0.0,
2025-09-17 04:10:00,514.7033333333334,25.8975,235.54416666666663,1.008,0.0,0.0,3.92,99.825,,76.473351,30.969267,,23.45,96.16666666666669,976.4166666666666,9.533333333333331,0.6833333333333333,0.0,
2025-09-17 04:15:00,768.32,25.92625,232.00125,1.044,0.0,0.0,3.92,99.7375,,76.473351,30.969267,,23.425,96.25,976.475,9.8,0.625,0.0,
2025-09-17 06:00:00,6094.27,26.53,157.6,1.8,0.0,0.0,3.92,97.9,0.0,76.473351,30.969267,,24.5,95.0,976.2,8.8,0.0,3.0,
2025-09-17 06:05:00,6730.330833333333,26.684166666666663,159.19291666666666,1.7925,0.0,0.0,3.920833333333333,97.4,,76.473351,30.969267,,24.558333333333334,94.91666666666669,976.25,8.600000000000001,0.0,9.333333333333332,
2025-09-17 06:10:00,7366.391666666667,26.83833333333333,160.78583333333333,1.785,0.0,0.0,3.9216666666666655,96.9,,76.473351,30.969267,,24.616666666666667,94.83333333333331,976.3,8.4,0.0,15.666666666666666,
2025-09-17 06:15:00,8002.4525,26.9925,162.37875,1.7775,0.0,0.0,3.9225,96.4,,76.473351,30.969267,,24.675,94.75,976.35,8.200000000000001,0.0,22.0,
2025-09-17 08:00:00,21359.73,30.23,195.83,1.62,0.0,0.0,3.94,85.9,0.0,76.473351,30.969267,,26.8,87.0,977.1,4.1,0.0,259.0,
2025-09-17 08:05:00,21687.565416666665,30.3225,195.63208333333336,1.647,0.0,0.0,3.94125,85.60625,,76.473365375,30.969253166666665,,26.941666666666663,86.41666666666667,977.1333333333332,4.016666666666667,0.0,273.9166666666667,
2025-09-17 08:10:00,22015.400833333333,30.415,195.43416666666667,1.6740000000000002,0.0,0.0,3.9425,85.3125,,76.47337974999999,30.96923933333333,,27.083333333333336,85.83333333333333,977.1666666666669,3.933333333333333,0.0,288.8333333333333,
2025-09-17 08:15:00,22343.23625,30.5075,195.23625,1.701,0.0,0.0,3.94375,85.01875000000001,,76.473394125,30.9692255,,27.225,85.25,977.2,3.85,0.0,303.75,
2025-09-17 10:00:00,29227.78,32.45,191.08,2.268,0.0,0.0,3.97,78.85,0.0,76.473696,30.968935,976.38,30.0,74.0,977.5,5.2,0.0,598.0,
2025-09-17 10:05:00,29278.54458333333,32.53958333333333,190.89291666666668,2.268,0.0,0.0,3.972916666666667,78.51208333333332,,76.473696,30.968935,976.3383333333334,30.066666666666663,73.66666666666667,977.4666666666668,5.416666666666667,0.0,609.1666666666666,
2025-09-17 10:10:00,29329.309166666662,32.62916666666667,190.7058333333333,2.268,0.0,0.0,3.9758333333333336,78.17416666666666,,76.473696,30.968935,976.2966666666666,30.133333333333333,73.33333333333333,977.4333333333334,5.633333333333334,0.0,620.3333333333334,
2025-09-17 10:15:00,29380.07375,32.71875,190.51875,2.268,0.0,0.0,3.97875,77.83624999999999,,76.473696,30.968935,976.255,30.2,73.0,977.4,5.85,0.0,631.5,
2025-09-17 12:00:00,30446.13,34.6,186.59,2.268,0.0,0.0,4.04,70.74,0.0,76.473696,30.968935,975.38,31.2,67.0,976.3,8.4,0.0,689.0,
2025-09-17 12:05:00,30257.7525,34.5725,186.6120833333333,2.31,0.0,0.0,4.037916666666667,70.77041666666666,,76.473696,30.968935,975.3208333333332,31.225,66.83333333333333,976.2416666666668,8.391666666666667,0.0,692.0833333333334,
2025-09-17 12:10:00,30069.375,34.545,186.63416666666663,2.3520000000000003,0.0,0.0,4.035833333333334,70.80083333333333,,76.473696,30.968935,975.2616666666668,31.25,66.66666666666667,976.1833333333332,8.383333333333333,0.0,695.1666666666666,
2025-09-17 12:15:00,29880.9975,34.5175,186.65625,2.394,0.0,0.0,4.03375,70.83125,,76.473696,30.968935,975.2025,31.275,66.5,976.125,8.375,0.0,698.25,
2025-09-17 14:00:00,25925.07,33.94,187.12,3.276,0.0,0.0,3.99,71.47,0.0,76.473696,30.968935,973.96,31.8,64.0,974.2,8.3,0.0,672.0,
2025-09-17 14:05:00,25351.825416666667,33.73083333333333,187.1833333333333,3.2385,0.05375,0.05375,3.990416666666667,71.9675,,76.473696,30.968935,973.9495833333334,31.78333333333333,64.0,974.1333333333332,8.3,0.0,659.6666666666666,
2025-09-17 14:10:00,24778.580833333333,33.52166666666666,187.24666666666667,3.201,0.1075,0.1075,3.9908333333333337,72.465,,76.473696,30.968935,973.9391666666668,31.766666666666666,64.0,974.0666666666668,8.3,0.0,647.3333333333334,
2025-09-17 14:15:00,24205.33625,33.3125,187.31,3.1635000000000004,0.16125,0.16125,3.99125,72.9625,,76.473696,30.968935,973.92875,31.75,64.0,974.0,8.3,0.0,635.0,
2025-09-17 16:00:00,12167.2,28.92,188.64,2.3760000000000003,1.29,1.29,4.0,83.41,0.6,76.473696,30.968935,973.71,31.4,66.0,973.1,8.5,0.0,369.0,
2025-09-17 16:05:00,11682.544583333334,28.857916666666668,188.21916666666667,2.3550000000000004,1.29875,1.29875,3.9991666666666665,83.81875,,76.473696,30.968935,973.7291666666669,31.3,66.75,973.075,8.341666666666667,0.0,353.8333333333333,
2025-09-17 16:10:00,11197.889166666668,28.79583333333333,187.7983333333333,2.3340000000000005,1.3075,1.3075,3.9983333333333335,84.22749999999999,,76.473696,30.968935,973.7483333333332,31.2,67.5,973.05,8.183333333333334,0.0,338.6666666666667,
2025-09-17 16:15:00,10713.23375,28.73375,187.3775,2.313,1.31625,1.31625,3.9975,84.63624999999999,,76.473696,30.968935,973.7675,31.1,68.25,973.025,8.025,0.0,323.5,
2025-09-17 18:00:00,535.47,27.43,178.54,1.872,1.5,1.5,3.98,93.22,0.0,76.473696,30.968935,974.17,27.4,84.0,973.6,5.0,0.0,33.0,
2025-09-17 18:05:00,513.4254166666667,27.401666666666667,181.97416666666663,1.8255,1.5,1.5,3.979583333333333,93.49166666666666,,76.473696,30.968935,974.2304166666668,27.366666666666667,84.33333333333333,973.6166666666668,4.866666666666666,0.0,30.25,
2025-09-17 18:10:00,491.3808333333334,27.37333333333333,185.40833333333333,1.779,1.5,1.5,3.9791666666666665,93.76333333333334,,76.473696,30.968935,974.2908333333332,27.33333333333333,84.66666666666667,973.6333333333332,4.733333333333333,0.0,27.5,
2025-09-17 18:15:00,469.33625,27.345,188.8425,1.7325000000000002,1.5,1.5,3.97875,94.035,,76.473696,30.968935,974.35125,27.3,85.0,973.65,4.6,0.0,24.75,
2025-09-17 20:00:00,6.4,26.75,260.96,0.756,1.5,1.5,3.97,99.74,0.0,76.473696,30.968935,975.62,26.9,87.0,974.6,2.1,0.0,0.0,
2025-09-17 20:05:00,6.405416666666667,26.7425,257.73291666666665,0.801,1.5,1.5,3.9695833333333335,99.73958333333331,,76.473696,30.968935,975.6358333333334,26.866666666666667,87.16666666666667,974.6666666666669,2.025,0.0,0.0,
2025-09-17 20:10:00,6.410833333333334,26.735,254.50583333333333,0.846,1.5,1.5,3.9691666666666654,99.73916666666666,,76.473696,30.968935,975.6516666666666,26.83333333333333,87.33333333333333,974.7333333333332,1.95,0.0,0.0,
2025-09-17 20:15:00,6.416250000000001,26.7275,251.27875,0.891,1.5,1.5,3.96875,99.73875,,76.473696,30.968935,975.6675,26.8,87.5,974.8,1.875,0.0,0.0,
2025-09-17 22:00:00,6.53,26.57,183.51,1.836,1.5,1.5,3.96,99.73,0.0,76.473696,30.968935,976.0,26.0,91.0,975.7,3.1,0.0,0.0,
2025-09-17 22:05:00,6.535833333333334,26.56875,183.62,1.8225,1.5,1.44,3.9591666666666665,99.70375,,76.473696,30.968935,976.0,25.95833333333333,91.16666666666669,975.7,3.216666666666667,0.0,0.0,
2025-09-17 22:10:00,6.541666666666667,26.5675,183.73,1.809,1.5,1.38,3.9583333333333335,99.6775,,76.473696,30.968935,976.0,25.916666666666668,91.33333333333331,975.7,3.333333333333333,0.0,0.0,
2025-09-17 22:15:00,6.5475,26.56625,183.84,1.7955,1.5,1.32,3.9575,99.65125,,76.473696,30.968935,976.0,25.875,91.5,975.7,3.45,0.0,0.0,
2025-09-18 00:00:00,6.67,26.54,186.15,1.512,1.5,0.06,3.94,99.1,0.0,76.473696,30.968935,976.0,24.0,94.0,976.9,10.5,1.3,0.0,
2025-09-18 00:05:00,6.714166666666666,26.52375,184.98666666666668,1.488,1.5,0.0574999999999999,3.939583333333333,99.13708333333332,,76.473696,30.968935,975.9983333333332,23.95833333333333,94.16666666666669,976.8333333333331,10.716666666666669,1.2083333333333337,0.0,
2025-09-18 00:10:00,6.758333333333333,26.5075,183.82333333333327,1.464,1.5,0.055,3.9391666666666665,99.17416666666666,,76.473696,30.968935,975.9966666666668,23.916666666666668,94.33333333333331,976.7666666666668,10.933333333333334,1.1166666666666667,0.0,
2025-09-18 00:15:00,6.8025,26.49125,182.66,1.44,1.5,0.0525,3.93875,99.21125,,76.473696,30.968935,975.995,23.875,94.5,976.7,11.15,1.025,0.0,
2025-09-18 02:00:00,7.73,26.15,158.23,0.936,1.5,0.0,3.93,99.99,0.0,76.473696,30.968935,975.96,23.4,97.0,975.5,11.1,0.0,0.0,
2025-09-18 02:05:00,7.785833333333334,26.144166666666667,160.35333333333332,0.9855,1.5,0.0,3.929583333333333,99.9775,,76.473696,30.968935,975.9616666666668,23.391666666666666,97.0,975.4833333333332,10.675,0.0,0.0,
2025-09-18 02:10:00,7.841666666666667,26.13833333333333,162.47666666666666,1.035,1.5,0.0,3.929166666666666,99.965,,76.473696,30.968935,975.9633333333334,23.383333333333333,97.0,975.4666666666668,10.25,0.0,0.0,
2025-09-18 02:15:00,7.897500000000001,26.1325,164.6,1.0845,1.5,0.0,3.92875,99.9525,,76.473696,30.968935,975.965,23.375,97.0,975.45,9.825,0.0,0.0,
2025-09-18 04:00:00,9.07,26.01,209.19,2.124,1.5,0.0,3.92,99.69,0.0,76.473696,30.968935,976.0,22.9,99.0,976.6,8.8,1.2,0.0,
2025-09-18 04:05:00,64.60875,25.97208333333333,209.15583333333333,2.139,1.505,0.005,3.919583333333333,99.52041666666666,,76.473696,30.968935,976.04,22.916666666666664,98.83333333333331,976.5833333333334,8.700000000000001,1.1166666666666667,0.0,
2025-09-18 04:10:00,120.1475,25.93416666666667,209.12166666666667,2.154,1.51,0.01,3.9191666666666665,99.35083333333333,,76.473696,30.968935,976.08,22.933333333333334,98.66666666666669,976.5666666666668,8.600000000000001,1.0333333333333332,0.0,
2025-09-18 04:15:00,175.68625,25.89625,209.0875,2.169,1.515,0.015,3.91875,99.18125,,76.473696,30.968935,976.12,22.95,98.5,976.55,8.5,0.95,0.0,
2025-09-18 06:00:00,1342.0,25.1,208.37,2.484,1.62,0.12,3.91,95.62,0.12,76.473696,30.968935,976.96,24.2,98.0,976.4,2.5,0.0,2.0,
2025-09-18 06:05:00,1635.4,25.07,209.71625,2.5065,1.7937500000000002,0.2937499999999999,3.91,95.77708333333334,,76.473696,30.968935,977.0329166666668,24.266666666666666,97.75,976.4583333333331,2.6666666666666665,0.0,8.416666666666668,
2025-09-18 06:10:00,1928.8,25.040000000000003,211.0625,2.529,1.9675,0.4674999999999999,3.91,95.93416666666668,,76.473696,30.968935,977.1058333333334,24.33333333333333,97.5,976.5166666666668,2.833333333333333,0.0,14.833333333333334,
2025-09-18 06:15:00,2222.2,25.01,212.40875,2.5515,2.1412500000000003,0.64125,3.91,96.09125,,76.473696,30.968935,977.17875,24.4,97.25,976.575,3.0,0.0,21.25,
2025-09-18 08:00:00,8383.6,24.38,240.68,3.024,5.79,4.29,3.91,99.39,0.98,76.473696,30.968935,978.71,26.1,91.0,977.4,7.6,0.0,229.0,
2025-09-18 08:05:00,9285.755416666669,24.574583333333333,241.5025,2.9805,5.913333333333333,4.413333333333333,3.912916666666667,98.7975,,76.473696,30.968935,978.65625,26.23333333333333,90.5,977.45,7.666666666666666,0.0,246.0,
2025-09-18 08:10:00,10187.910833333332,24.769166666666667,242.325,2.937,6.036666666666667,4.536666666666667,3.9158333333333335,98.205,,76.473696,30.968935,978.6025,26.366666666666667,90.0,977.5,7.733333333333333,0.0,263.0,
2025-09-18 08:15:00,11090.06625,24.96375,243.1475,2.8935,6.16,4.66,3.91875,97.6125,,76.473696,30.968935,978.54875,26.5,89.5,977.55,7.8,0.0,280.0,
2025-09-18 10:00:00,30035.33,29.05,260.42,1.98,8.75,7.25,3.98,85.17,1.15,76.473696,30.968935,977.42,29.0,79.0,977.9,7.9,0.2,591.0,
2025-09-18 10:05:00,30071.702500000003,29.13125,258.9216666666667,2.0085,8.822916666666666,7.322916666666667,3.9825,84.93916666666667,,76.473696,30.968935,977.3766666666668,29.066666666666663,78.66666666666667,977.8666666666668,7.716666666666667,0.2166666666666666,595.4166666666666,
2025-09-18 10:10:00,30108.075,29.2125,257.42333333333335,2.0370000000000004,8.895833333333334,7.395833333333333,3.985,84.70833333333333,,76.473696,30.968935,977.3333333333331,29.133333333333333,78.33333333333333,977.8333333333331,7.533333333333333,0.2333333333333333,599.8333333333334,
2025-09-18 10:15:00,30144.4475,29.29375,255.925,2.0655,8.96875,7.46875,3.9875,84.4775,,76.473696,30.968935,977.29,29.2,78.0,977.8,7.35,0.25,604.25,
2025-09-18 12:00:00,30908.27,31.0,224.46,2.664,10.5,9.0,4.04,79.63,0.04,76.473696,30.968935,976.38,30.4,75.0,976.4,5.1,0.1,707.0,
2025-09-18 12:05:00,30764.725416666668,31.045416666666668,224.31166666666667,2.6325000000000003,10.5,9.0,4.040416666666666,79.50166666666667,,76.473696,30.968935,976.2945833333332,30.416666666666664,74.91666666666667,976.325,5.108333333333333,0.1,707.5833333333334,
2025-09-18 12:10:00,30621.18083333333,31.09083333333333,224.16333333333336,2.601,10.5,9.0,4.0408333333333335,79.37333333333333,,76.473696,30.968935,976.2091666666666,30.433333333333334,74.83333333333333,976.25,5.116666666666666,0.1,708.1666666666666,
2025-09-18 12:15:00,30477.63625,31.13625,224.015,2.5695,10.5,9.0,4.04125,79.24499999999999,,76.473696,30.968935,976.12375,30.45,74.75,976.175,5.125,0.1,708.75,
2025-09-18 14:00:00,27463.2,32.09,220.9,1.908,10.5,9.0,4.05,76.55,0.0,76.473696,30.968935,974.33,30.5,75.0,974.4,4.9,0.1,622.0,
2025-09-18 14:05:00,26867.6,32.05875,221.24291666666667,1.89,10.5,9.0,4.048333333333333,76.76541666666667,,76.473696,30.968935,974.3266666666668,30.45,75.08333333333333,974.3333333333331,4.825,0.1,611.8333333333334,
2025-09-18 14:10:00,26272.0,32.0275,221.5858333333333,1.872,10.5,9.0,4.046666666666667,76.98083333333334,,76.473696,30.968935,974.3233333333334,30.4,75.16666666666667,974.2666666666668,4.75,0.1,601.6666666666666,
2025-09-18 14:15:00,25676.4,31.996250000000003,221.92875,1.854,10.5,9.0,4.045,77.19624999999999,,76.473696,30.968935,974.32,30.35,75.25,974.2,4.675000000000001,0.1,591.5,
2025-09-18 16:00:00,13168.8,31.34,229.13,1.476,10.5,9.0,4.01,81.72,0.0,76.473696,30.968935,974.25,29.2,77.0,973.3,5.8,0.6,338.0,
2025-09-18 16:05:00,12638.883333333331,31.20583333333333,228.0845833333333,1.4955,10.5,9.0,4.0095833333333335,81.97041666666667,,76.473696,30.968935,974.28125,29.141666666666666,77.25,973.3,5.741666666666666,0.5499999999999999,325.3333333333333,
2025-09-18 16:10:00,12108.966666666664,31.071666666666665,227.03916666666663,1.515,10.5,9.0,4.009166666666666,82.22083333333333,,76.473696,30.968935,974.3125,29.08333333333333,77.5,973.3,5.683333333333334,0.5,312.6666666666667,
2025-09-18 16:15:00,11579.05,30.9375,225.99375,1.5345,10.5,9.0,4.00875,82.47125,,76.473696,30.968935,974.34375,29.025,77.75,973.3,5.625,0.4499999999999999,300.0,
2025-09-18 18:00:00,450.8,28.12,204.04,1.944,10.5,9.0,4.0,87.73,0.0,76.473696,30.968935,975.0,27.8,89.0,974.2,3.7,0.0,36.0,
