hour_sync,DeviceId,AtmPressure,CurrentHumidity,CurrentTemperature,Latitude,Longitude,RainfallHourly,WindDirection,WindSpeed,time,temperature_2m,relative_humidity_2m,surface_pressure,hour,month,temp_bias
2025-10-10 01:00:00,1.0,981.9846153846154,99.76153846153846,19.361538461538462,30.968949000000002,76.473689,0.0,116.29230769230769,0.4730769230769231,2025-10-10 01:00:00,18.5,94,981.2,1,10,0.861538461538462
2025-10-10 02:00:00,1.0,982.0,99.98333333333333,18.958333333333332,30.968949,76.473689,0.0,212.54166666666666,0.19999999999999998,2025-10-10 02:00:00,18.9,93,981.8,2,10,0.05833333333333357
2025-10-10 03:00:00,1.0,982.0,100.0,18.483333333333334,30.968949,76.473689,0.0,222.04999999999998,0.1575,2025-10-10 03:00:00,20.5,89,982.5,3,10,-2.0166666666666657
2025-10-10 04:00:00,1.0,982.0,100.0,18.175,30.968949,76.473689,0.0,214.375,0.24749999999999997,2025-10-10 04:00:00,23.0,79,983.0,4,10,-4.824999999999999
2025-10-10 05:00:00,1.0,982.0076923076923,100.0,18.046153846153846,30.968949000000002,76.473689,0.0,222.46153846153845,0.21384615384615385,2025-10-10 05:00:00,25.0,69,982.7,5,10,-6.953846153846154
2025-10-10 06:00:00,1.0,982.0,100.0,18.291666666666668,30.968949,76.473689,0.0,185.5583333333333,0.2658333333333333,2025-10-10 06:00:00,26.6,61,982.9,6,10,-8.308333333333334
2025-10-10 07:00:00,1.0,982.9166666666666,99.58333333333333,18.891666666666666,30.968949,76.473689,0.0,178.4416666666667,0.2325,2025-10-10 07:00:00,27.6,56,982.4,7,10,-8.708333333333336
2025-10-10 08:00:00,1.0,981.25,86.95833333333333,22.349999999999998,30.968949,76.473689,0.0,175.07500000000002,0.3566666666666667,2025-10-10 08:00:00,28.1,53,981.7,8,10,-5.7500000000000036
2025-10-10 09:00:00,1.0,981.25,80.69166666666668,24.483333333333334,30.968949,76.473689,0.0,151.70000000000002,0.5116666666666666,2025-10-10 09:00:00,28.2,51,981.1,9,10,-3.716666666666665
2025-10-10 10:00:00,1.0,980.8846153846154,73.9,26.307692307692307,30.968949000000002,76.473689,0.0,129.92307692307693,0.5861538461538461,2025-10-10 10:00:00,27.4,53,980.8,10,10,-1.092307692307692
2025-10-10 11:00:00,1.0,980.4166666666666,70.275,27.78333333333333,30.968949,76.473689,0.0,146.70833333333334,0.6725,2025-10-10 11:00:00,26.8,58,980.7,11,10,0.9833333333333307
2025-10-10 12:00:00,1.0,979.25,63.650000000000006,29.191666666666666,30.968949,76.473689,0.0,148.28333333333333,0.5775,2025-10-10 12:00:00,24.8,79,980.5,12,10,4.391666666666666
2025-10-10 13:00:00,1.0,978.5,59.375,30.133333333333336,30.968949,76.473689,0.0,149.23333333333332,0.7775,2025-10-10 13:00:00,23.0,82,980.4,13,10,7.133333333333336
2025-10-10 14:00:00,1.0,978.0153846153846,57.43076923076923,30.861538461538462,30.968949000000002,76.473689,0.0,179.1846153846154,0.6507692307692309,2025-10-10 14:00:00,22.0,85,980.7,14,10,8.861538461538462
2025-10-10 15:00:00,1.0,978.0,57.10833333333334,30.708333333333332,30.968949,76.473689,0.0,160.625,0.8208333333333333,2025-10-10 15:00:00,21.4,87,980.6,15,10,9.308333333333334
2025-10-10 16:00:00,1.0,978.1666666666666,59.491666666666674,29.933333333333334,30.968949,76.473689,0.0,167.29166666666666,0.7575,2025-10-10 16:00:00,20.7,89,980.5,16,10,9.233333333333334
2025-10-10 17:00:00,1.0,979.5,68.16666666666667,28.108333333333334,30.968949,76.473689,0.0,133.91666666666666,0.3541666666666667,2025-10-10 17:00:00,19.9,91,980.5,17,10,8.208333333333336
2025-10-10 18:00:00,1.0,981.0,80.66923076923078,25.346153846153847,30.968949000000002,76.473689,0.0,134.82307692307694,0.2423076923076923,2025-10-10 18:00:00,20.3,89,980.7,18,10,5.046153846153846
2025-10-10 19:00:00,1.0,981.5833333333334,91.10833333333333,23.40833333333333,30.968949,76.473689,0.0,151.10833333333332,0.1475,2025-10-10 19:00:00,20.2,90,980.9,19,10,3.208333333333332
2025-10-10 20:00:00,1.0,982.0,96.30833333333334,22.349999999999998,30.968949,76.473689,0.0,259.90833333333336,0.2791666666666667,2025-10-10 20:00:00,19.7,91,980.8,20,10,2.6499999999999986
2025-10-10 21:00:00,1.0,982.0,98.86666666666667,21.566666666666666,30.968949,76.473689,0.0,198.57500000000002,0.3075,2025-10-10 21:00:00,19.0,95,980.4,21,10,2.5666666666666664
2025-10-10 22:00:00,1.0,982.0,100.0,20.907692307692308,30.968949000000002,76.473689,0.0,173.0,0.15,2025-10-10 22:00:00,18.0,99,980.0,22,10,2.907692307692308
2025-10-10 23:00:00,1.0,982.0,100.0,20.474999999999998,30.968949,76.473689,0.0,242.45000000000002,0.22333333333333336,2025-10-10 23:00:00,17.4,99,980.1,23,10,3.0749999999999993
2025-10-11 00:00:00,1.0,982.0,100.0,20.375,30.968917833333332,76.47376141666668,0.0,236.96666666666667,0.18083333333333332,2025-10-11 00:00:00,18.3,100,981.0,0,10,2.0749999999999993
2025-10-11 01:00:00,1.0,982.0,100.0,20.158333333333335,30.968915,76.473768,0.0,220.70833333333334,0.1975,2025-10-11 01:00:00,18.5,98,981.7,1,10,1.658333333333335
2025-10-11 02:00:00,1.0,981.8846153846154,100.0,20.015384615384615,30.968915,76.473768,0.0,245.51538461538465,0.27307692307692305,2025-10-11 02:00:00,18.6,98,982.0,2,10,1.415384615384614
2025-10-11 03:00:00,1.0,981.0833333333334,100.0,19.941666666666666,30.968915,76.473768,0.0,265.44166666666666,0.575,2025-10-11 03:00:00,20.3,91,982.8,3,10,-0.3583333333333343
2025-10-11 04:00:00,1.0,981.0833333333334,100.0,19.683333333333334,30.968915,76.473768,0.0,252.9,0.3433333333333333,2025-10-11 04:00:00,23.3,77,983.2,4,10,-3.616666666666667
2025-10-11 05:00:00,1.0,982.0,100.0,19.025000000000002,30.968915,76.473768,0.0,229.89166666666665,0.21,2025-10-11 05:00:00,26.0,66,983.1,5,10,-6.974999999999998
2025-10-11 06:00:00,1.0,982.4384615384616,100.0,18.53846153846154,30.968915,76.473768,0.0,169.80769230769232,0.27384615384615385,2025-10-11 06:00:00,28.0,57,982.8,6,10,-9.46153846153846
